Algorithm,IID,Epsilon,Poison_Rate,Round,Benign_Accuracy,Benign_roc,f1,ASR,ASR_f1,FNR
FedAvg,TRUE,10,0.2,40,0.7751,0.978227739,0.7667800594422962,0.10776053215077605,0.019455564,0.233219941
FedAvg,TRUE,10,0.2,41,0.7745,0.9783528491758577,0.7677799323659189,0.11252771618625278,0.020229197807673144,0.232220068
FedAvg,TRUE,10,0.2,42,0.7836,0.9791161469530627,0.7757748948578774,0.097339246,0.017740957769246314,0.224225105
FedAvg,TRUE,10,0.2,43,0.7848,0.9791313280490523,0.7776281570721799,0.098004435,0.017851373182552505,0.222371843
FedAvg,TRUE,10,0.2,44,0.7898,0.9794272505358042,0.7829215897400581,0.093348115,0.017075643885621578,0.21707841
FedAvg,TRUE,10,0.2,45,0.7877,0.9794409378962337,0.7815080628426426,0.10044345898004435,0.018255088,0.218491937
FedAvg,TRUE,10,0.2,46,0.7938,0.9801196803458703,0.7880322444938658,0.093237251,0.017057094,0.211967756
FedAvg,TRUE,10,0.2,47,0.7938,0.9803793841899694,0.7878110595795607,0.093569845,0.017112733171127333,0.21218894
FedAvg,TRUE,10,0.2,48,0.7974,0.980682568,0.791490978,0.091019956,0.016685296,0.208509022
FedAvg,TRUE,10,0.2,49,0.7989,0.9808534352348612,0.79384988,0.089135255,0.016368078175895764,0.20615012
FedAvg,TRUE,10,0.2,50,0.8004,0.9810047534822791,0.7950434936142804,0.08691796,0.015993472,0.204956506
FedAvg,TRUE,10,0.2,51,0.803,0.9812513436851683,0.797606028,0.0845898,0.015598487171624245,0.202393972
FedAvg,TRUE,10,0.2,52,0.8026,0.9813418661168027,0.7985186562183593,0.09113082,0.016703921967079864,0.201481344
FedAvg,TRUE,10,0.2,53,0.7997,0.9815231967603427,0.7942429637287257,0.092572062,0.016945712836123793,0.205757036
FedAvg,TRUE,10,0.2,54,0.807,0.981806957,0.8022880233103843,0.086031042,0.015843201,0.197711977
FedAvg,TRUE,10,0.2,55,0.8046,0.9817782066479614,0.8009314002389892,0.092461197,0.016927136188349907,0.1990686
FedAvg,TRUE,10,0.2,56,0.8151,0.9822672526806553,0.8110008550128234,0.075498891,0.014039789712400783,0.188999145
FedAvg,TRUE,10,0.2,57,0.8181,0.9825757398623616,0.8139661912699647,0.072616408,0.013540051679586562,0.186033809
FedAvg,TRUE,10,0.2,58,0.815,0.982530494,0.8121032209535919,0.080820399,0.014955380038978358,0.187896779
FedAvg,TRUE,10,0.2,59,0.8132,0.9825540431556916,0.810435435,0.085809313,0.015805595262405554,0.189564565
FedAvg,TRUE,10,0.2,60,0.8214,0.9830943637392247,0.8177563329885091,0.07195122,0.013424346,0.182243667
FedAvg,TRUE,10,0.2,61,0.8215,0.9831813630757587,0.8180844292255272,0.07405765,0.013790255986787778,0.181915571
FedAvg,TRUE,10,0.2,62,0.8206,0.9832596887793772,0.8180453525407134,0.077605322,0.014403292,0.181954647
FedAvg,TRUE,10,0.2,63,0.8222,0.9833595810008621,0.8194513062734716,0.076718404,0.014250411861614498,0.180548694
FedAvg,TRUE,10,0.2,64,0.8285,0.9838024711343571,0.8253762012799875,0.066740576,0.012512991062149242,0.174623799
FedAvg,TRUE,10,0.2,65,0.8248,0.9836349712169714,0.8217872327426985,0.073503326,0.013694103,0.178212767
FedAvg,TRUE,10,0.2,66,0.8306,0.98393358,0.8275397955864244,0.066186253,0.012415514193615472,0.172460204
FedAvg,TRUE,10,0.2,67,0.8296,0.9839378406971523,0.8269194127402063,0.068847007,0.012882481070428378,0.173080587
FedAvg,TRUE,10,0.2,68,0.8257,0.9838456979083203,0.8233743764748216,0.074390244,0.013847900113507377,0.176625624
FedAvg,TRUE,10,0.2,69,0.8303,0.984179964,0.8274862482744407,0.067405765,0.012629829663481511,0.172513752
FedAvg,TRUE,10,0.2,70,0.8299,0.9841309435835159,0.8273986734226092,0.070509978,0.013173156586578295,0.172601327
FedAvg,TRUE,10,0.2,71,0.8314,0.9843836593061017,0.8294094777453985,0.070288248,0.013134452,0.170590522
FedAvg,TRUE,10,0.2,72,0.8306,0.9843202016540443,0.8290669345706358,0.072727273,0.013559322033898305,0.170933065
FedAvg,TRUE,10,0.2,73,0.835,0.9845768165359294,0.8325140505856321,0.064301552,0.012083333333333333,0.167485949
FedAvg,TRUE,10,0.2,74,0.8307,0.9845582096882491,0.8287651459975196,0.072949002,0.013597851,0.171234854
FedAvg,TRUE,10,0.2,75,0.8369,0.9847381008642111,0.8345789099471543,0.064634146,0.012142038946162658,0.16542109
FedAvg,TRUE,10,0.2,76,0.8348,0.9848595659267178,0.8326920796033701,0.06751663,0.012649288607332018,0.16730792
FedAvg,TRUE,10,0.2,77,0.8352,0.9847861402167204,0.8333531230583079,0.069290466,0.012960082944530845,0.166646877
FedAvg,TRUE,10,0.2,78,0.8325,0.9846840393276584,0.8312759112865082,0.074611973,0.01388631,0.168724089
FedAvg,TRUE,10,0.2,79,0.8409,0.9851957223257297,0.8388945339349142,0.061419068736141905,0.011573010236055985,0.161105466
FedAvg,TRUE,10,0.2,80,0.8403,0.9852236229295341,0.8384316028355308,0.063414634,0.011926605504587157,0.161568397
FedAvg,TRUE,10,0.2,81,0.8387,0.9851518382886748,0.837026024,0.067627494,0.012668743509865004,0.162973976
FedAvg,TRUE,10,0.2,82,0.8413,0.9855931336473394,0.8401340033992353,0.06518847,0.012239800166527894,0.159865997
FedAvg,TRUE,10,0.2,83,0.8405,0.9855368547752243,0.8389303870953739,0.066186253,0.012415514193615472,0.161069613
FedAvg,TRUE,10,0.2,84,0.8416,0.9856329960419055,0.8402448458389316,0.064301552,0.012083333333333333,0.159755154
FedAvg,TRUE,10,0.2,85,0.8408,0.9855963167976522,0.8400420482390485,0.066851441,0.012532474280369946,0.159957952
FedAvg,TRUE,10,0.2,86,0.8442,0.9858952701988362,0.8429172638678297,0.06308204,0.011867765147564917,0.157082736
FedAvg,TRUE,10,0.2,87,0.8454,0.9858322793443193,0.8435174396600156,0.060643015521064304,0.011435141632695725,0.15648256
FedAvg,TRUE,10,0.2,88,0.8489,0.986118356,0.8471423400635757,0.055986696,0.010603674540682414,0.15285766
FedAvg,TRUE,10,0.2,89,0.8448,0.9859674691705953,0.8435987235830712,0.063192905,0.011887382690302397,0.156401276
FedAvg,TRUE,10,0.2,90,0.8487,0.9862871006734586,0.8476020261486417,0.059312639,0.011198325,0.152397974
FedAvg,TRUE,10,0.2,91,0.8469,0.9862533851258197,0.8456652025514083,0.06075388,0.011454849498327759,0.154334797
FedAvg,TRUE,10,0.2,92,0.8489,0.9862954558253751,0.847584125,0.059645232815964525,0.011257585268884703,0.152415875
FedAvg,TRUE,10,0.2,93,0.8459,0.9861716961633465,0.845190377,0.065964523,0.012376495059802392,0.154809623
FedAvg,TRUE,10,0.2,94,0.8531,0.9865407964193397,0.8514624748444044,0.054767184035476715,0.010384696,0.148537525
FedAvg,TRUE,10,0.2,95,0.8534,0.9866836652057547,0.8517174153493997,0.053215078,0.010105263157894737,0.148282585
FedAvg,TRUE,10,0.2,96,0.8507,0.9867790661377258,0.849452173,0.059090909,0.011158798283261804,0.150547827
FedAvg,TRUE,10,0.2,97,0.8488,0.9866836697224649,0.8482402677711365,0.064966741,0.012200708,0.151759732
FedAvg,TRUE,10,0.2,98,0.8519,0.986851816,0.8510199368703273,0.060532150776053215,0.011415429646665273,0.148980063
FedAvg,TRUE,10,0.2,99,0.8516,0.9868334124517129,0.8503541837769427,0.059090909,0.011158798283261804,0.149645816
FedAvg,TRUE,10,0.2,100,0.8509,0.9867808315421243,0.8498917322644205,0.061197339,0.01153364,0.150108268
FedAvg,FALSE,10,0,1,0.1313,0.7512335409885414,0.072412519,0.001552106,0.001033134,0.927587481
FedAvg,FALSE,10,0,2,0.2086,0.8366785331174771,0.14316859458971581,0.000443459,0.000126646,0.856831405
FedAvg,FALSE,10,0,3,0.2876,0.8743611582602631,0.16465883162580353,0.023170731707317073,0.009058403,0.835341168
FedAvg,FALSE,10,0,4,0.4648,0.892163311,0.34642217045248286,0.018403547671840353,0.006023659,0.65357783
FedAvg,FALSE,10,0,5,0.5202,0.914975156,0.41364494794030077,0.077716186,0.018027980660425883,0.586355052
FedAvg,FALSE,10,0,6,0.436,0.9323336071152868,0.35030054940959554,0.021618625277161862,0.004702478,0.649699451
FedAvg,FALSE,10,0,7,0.4882,0.9366745724091914,0.38385996889811363,0.00864745,0.002449518,0.616140031
FedAvg,FALSE,10,0,8,0.5178,0.9521793354246195,0.4526656397051509,0.16031042128603104,0.030702592521816674,0.54733436
FedAvg,FALSE,10,0,9,0.5633,0.9559901415616505,0.5438144039753846,0.016962305986696232,0.003335877,0.456185596
FedAvg,FALSE,10,0,10,0.6118,0.9532085551737962,0.558295889,0.006097561,0.001346801,0.441704111
FedAvg,FALSE,10,0,11,0.5683,0.9519336528539835,0.5112321492391747,0.003215078,0.000640955,0.488767851
FedAvg,FALSE,10,0,12,0.6252,0.9575683727070938,0.5569606740446053,0.033592018,0.006500054,0.443039326
FedAvg,FALSE,10,0,13,0.6295,0.9573663283960844,0.5785240022871518,0.020177383592017737,0.003955662,0.421475998
FedAvg,FALSE,10,0,14,0.6367,0.9541999947739136,0.5994007117386541,0.050886918,0.009684566,0.400599288
FedAvg,FALSE,10,0,15,0.7354,0.964150564,0.7236225798743859,0.007427938,0.001474634,0.27637742
FedAvg,FALSE,10,0,16,0.716,0.9657009735783311,0.7003264626298786,0.048004435,0.009161113,0.299673537
FedAvg,FALSE,10,0,17,0.7271,0.9675963122754865,0.7032989596942932,0.014855875831485588,0.002927682,0.29670104
FedAvg,FALSE,10,0,18,0.6964,0.9668318001724551,0.6616618736869178,0.013414634146341463,0.002647413,0.338338126
FedAvg,FALSE,10,0,19,0.756,0.9702102684562666,0.7434263695011871,0.045011086,0.008614471,0.25657363
FedAvg,FALSE,10,0,20,0.7783,0.9721292334072553,0.7723341101384129,0.016075388,0.003164212,0.22766589
FedAvg,FALSE,10,0,21,0.7638,0.9705550861937929,0.752543856,0.009866962,0.001954111,0.247456144
FedAvg,FALSE,10,0,22,0.7528,0.9708513063847516,0.7360613156799976,0.014855875831485588,0.002927682,0.263938684
FedAvg,FALSE,10,0,23,0.7646,0.9726813167245254,0.7483600150762248,0.018847006651884702,0.003699674,0.251639985
FedAvg,FALSE,10,0,24,0.7785,0.9753492723533537,0.7706231945617398,0.012971175166297118,0.002561016,0.229376805
FedAvg,FALSE,10,0,25,0.7519,0.9717567361453823,0.728362876,0.02383592,0.004656199,0.271637124
FedAvg,FALSE,10,0,26,0.7897,0.9746215292442126,0.7792247289540368,0.023170731707317073,0.004529201,0.220775271
FedAvg,FALSE,10,0,27,0.79,0.9751122734777491,0.7842371813589073,0.014523281596452327,0.002863075,0.215762819
FedAvg,FALSE,10,0,28,0.7782,0.9747198643355928,0.76578919,0.017738359201773836,0.003485839,0.23421081
FedAvg,FALSE,10,0,29,0.8074,0.9782672879955117,0.8033844219263153,0.019623059866962306,0.003849081,0.196615578
FedAvg,FALSE,10,0,30,0.7573,0.9751355135897597,0.7369770076650506,0.024501109,0.004783032,0.263022992
FedAvg,FALSE,10,0,31,0.7985,0.977184069,0.7923062670821215,0.014412416851441241,0.00284153,0.207693733
FedAvg,FALSE,10,0,32,0.8049,0.9781521609453847,0.7982014597058774,0.011751662971175166,0.002323033,0.20179854
FedAvg,FALSE,10,0,33,0.8021,0.9789479626647489,0.7923607370767083,0.022838137472283814,0.004465641,0.207639263
FedAvg,FALSE,10,0,34,0.7848,0.9782404587343704,0.7720762969018935,0.019401330376940133,0.003806417,0.227923703
FedAvg,FALSE,10,0,35,0.7877,0.9777518042023784,0.7780421214242214,0.029046563192904655,0.005645335,0.221957879
FedAvg,FALSE,10,0,36,0.7873,0.9781053142276768,0.7749814519413192,0.013192905,0.002604224,0.225018548
FedAvg,FALSE,10,0,37,0.7738,0.9771676889219322,0.7590177667343789,0.007982262,0.00158381,0.240982233
FedAvg,FALSE,10,0,38,0.7456,0.9759490160994094,0.7181068785491541,0.024168514412416853,0.004719636,0.281893121
FedAvg,FALSE,10,0,39,0.7944,0.9787892739184786,0.7829189672936161,0.018403547671840353,0.003614196,0.217081033
FedAvg,FALSE,10,0,40,0.8199,0.9802932200701271,0.8142694149816123,0.012527716186252771,0.002474543,0.185730585
FedAvg,FALSE,10,0,41,0.8029,0.9802734151152999,0.7946723193655502,0.011751662971175166,0.002323033,0.205327681
FedAvg,FALSE,10,0,42,0.8195,0.9805101617964004,0.813546068,0.014079822616407982,0.002776867,0.186453932
FedAvg,FALSE,10,0,43,0.8254,0.9812133623479138,0.8196029730666371,0.012195121951219513,0.002409639,0.180397027
FedAvg,FALSE,10,0,44,0.8206,0.9808769404830862,0.8144112122823636,0.014523281596452327,0.002863075,0.185588788
FedAvg,FALSE,10,0,45,0.8219,0.9806830270126417,0.8164428254835846,0.007871397,0.001561984,0.183557175
FedAvg,FALSE,10,0,46,0.8272,0.9815571783001911,0.8218073324380967,0.014523281596452327,0.002863075,0.178192668
FedAvg,FALSE,10,0,47,0.831,0.9818776255738764,0.8259054627071111,0.016297118,0.003207156,0.174094537
FedAvg,FALSE,10,0,48,0.8374,0.9825606209051221,0.8340121733859274,0.018181818,0.003571429,0.165987827
FedAvg,FALSE,10,0,49,0.8288,0.9826487063968561,0.8252762284000464,0.014301552106430155,0.00281998,0.174723772
FedAvg,FALSE,10,0,50,0.8009,0.9810317303437074,0.7915260320247494,0.012638580931263858,0.002496168,0.208473968
FedAvg,FALSE,10,0,51,0.8355,0.982568439,0.831167181,0.014855875831485588,0.002927682,0.168832819
FedAvg,FALSE,10,0,52,0.8365,0.983154194,0.8329215314904671,0.014745011086474502,0.002906151,0.167078469
FedAvg,FALSE,10,0,53,0.8283,0.9823668711593172,0.8216802122507033,0.015853658536585366,0.003121248,0.178319788
FedAvg,FALSE,10,0,54,0.8326,0.9830563436829655,0.8263524799987962,0.012084257206208426,0.002387994,0.17364752
FedAvg,FALSE,10,0,55,0.8221,0.9824047728882788,0.8156256151041635,0.013747228381374724,0.002712161,0.184374385
FedAvg,FALSE,10,0,56,0.8448,0.9843960413167242,0.841717509,0.020842572062084258,0.004083406,0.158282491
FedAvg,FALSE,10,0,57,0.8435,0.983984437,0.839745812,0.012416851441241685,0.002452913,0.160254188
FedAvg,FALSE,10,0,58,0.8371,0.983809635,0.832914237,0.022616408,0.004423244,0.167085763
FedAvg,FALSE,10,0,59,0.8401,0.9838288596594689,0.8361146506895493,0.008758315,0.001736455,0.163885349
FedAvg,FALSE,10,0,60,0.8403,0.983837349,0.8356404994776598,0.019733924611973392,0.003870407,0.164359501
FedAvg,FALSE,10,0,61,0.8393,0.983959753,0.8341027191008822,0.012416851441241685,0.002452913,0.165897281
FedAvg,FALSE,10,0,62,0.8408,0.9840790727956833,0.8362760942586542,0.031263858,0.006063212,0.163723906
FedAvg,FALSE,10,0,63,0.8449,0.9845021534671667,0.8399815423860966,0.016075388,0.003164212,0.160018458
FedAvg,FALSE,10,0,64,0.8419,0.9841262522041587,0.8379768531797234,0.010088691796008869,0.001997585,0.162023147
FedAvg,FALSE,10,0,65,0.8462,0.9848598205918695,0.8434339526498832,0.011419068736141907,0.002258029,0.156566047
FedAvg,FALSE,10,0,66,0.8364,0.9842101294615322,0.8308469547492383,0.014301552106430155,0.00281998,0.169153045
FedAvg,FALSE,10,0,67,0.8502,0.9849796742894854,0.8464494998280117,0.012305986696230599,0.002431278,0.1535505
FedAvg,FALSE,10,0,68,0.833,0.9833750505785888,0.8264491907233509,0.007095344,0.001409071,0.173550809
FedAvg,FALSE,10,0,69,0.8434,0.9857255493614643,0.841336021,0.011862527716186252,0.002344692,0.158663979
FedAvg,FALSE,10,0,70,0.849,0.9851761189942986,0.8451298557392601,0.015188470066518847,0.002992246,0.154870144
FedAvg,FALSE,10,0,71,0.8255,0.9838078401799383,0.8190823601056245,0.012084257206208426,0.002387994,0.18091764
FedAvg,FALSE,10,0,72,0.8415,0.9840967202050737,0.8364521968288072,0.007095344,0.001409071,0.163547803
FedAvg,FALSE,10,0,73,0.8526,0.9851452525563064,0.8494004730553018,0.006873614,0.001365338,0.150599527
FedAvg,FALSE,10,0,74,0.8483,0.9850009208845302,0.844621902,0.00864745,0.001714663,0.155378098
FedAvg,FALSE,10,0,75,0.8526,0.9852933754052724,0.8490577984990038,0.012749445676274944,0.002517789,0.150942202
FedAvg,FALSE,10,0,76,0.8492,0.985109351,0.8452139187806049,0.011973392,0.002366345,0.154786081
FedAvg,FALSE,10,0,77,0.8525,0.9857246999404616,0.8492740201799682,0.014523281596452327,0.002863075,0.15072598
FedAvg,FALSE,10,0,78,0.8411,0.984787781,0.8357215413564795,0.017073171,0.003357314,0.164278459
FedAvg,FALSE,10,0,79,0.8585,0.9857617240016421,0.8557964496211555,0.008758315,0.001736455,0.14420355
FedAvg,FALSE,10,0,80,0.8497,0.9854704722083755,0.8457474816014526,0.008758315,0.001736455,0.154252518
FedAvg,FALSE,10,0,81,0.8504,0.985543701,0.8468476757130354,0.007649667,0.001518319,0.153152324
FedAvg,FALSE,10,0,82,0.8447,0.9856337748839374,0.8413524041165041,0.007317073,0.001452785,0.158647596
FedAvg,FALSE,10,0,83,0.8584,0.9859292394480704,0.8547767538628006,0.013858093,0.002733734,0.145223246
FedAvg,FALSE,10,0,84,0.8539,0.9859186195707486,0.8503973412258757,0.012084257206208426,0.002387994,0.149602659
FedAvg,FALSE,10,0,85,0.8612,0.9862907955909284,0.8583726833503691,0.008758315,0.001736455,0.141627317
FedAvg,FALSE,10,0,86,0.8545,0.9856740356564417,0.8515038388730748,0.005986696,0.001190214,0.148496161
FedAvg,FALSE,10,0,87,0.8596,0.9860235726674267,0.8564800916003767,0.007649667,0.001518319,0.143519908
FedAvg,FALSE,10,0,88,0.8653,0.9867745671665669,0.8636314262028743,0.008758315,0.001736455,0.136368574
FedAvg,FALSE,10,0,89,0.8493,0.985593447,0.8437222463741045,0.012305986696230599,0.002431278,0.156277754
FedAvg,FALSE,10,0,90,0.8522,0.9857723787814159,0.8476955666861986,0.008203991,0.001627447,0.152304433
FedAvg,FALSE,10,0,91,0.8597,0.9869513576064938,0.8559843613963428,0.011197339246119735,0.002214669,0.144015639
FedAvg,FALSE,10,0,92,0.8633,0.986595196,0.8611132337559197,0.005875831,0.001168302,0.138886766
FedAvg,FALSE,10,0,93,0.8611,0.9866487936793222,0.8581211871913272,0.010532150776053215,0.002084476,0.141878813
FedAvg,FALSE,10,0,94,0.8568,0.986562354,0.8542179202405349,0.010088691796008869,0.001997585,0.14578208
FedAvg,FALSE,10,0,95,0.8511,0.9860389070258029,0.8465484819233515,0.010532150776053215,0.002084476,0.153451518
FedAvg,FALSE,10,0,96,0.8592,0.9865528710788736,0.855839386,0.011086474501108648,0.002192982,0.144160614
FedAvg,FALSE,10,0,97,0.8655,0.986993283,0.8628691730742393,0.010199556541019957,0.002019315,0.137130827
FedAvg,FALSE,10,0,98,0.8627,0.9866308091082232,0.8601899057419633,0.007982262,0.00158381,0.139810094
FedAvg,FALSE,10,0,99,0.8598,0.9867895283603781,0.8564518806582342,0.010421286031042129,0.002062761,0.143548119
FedAvg,FALSE,10,0,100,0.8624,0.9868229290892275,0.8592658800975943,0.009201774,0.001823575,0.14073412
FedAvg,FALSE,10,0.01,1,0.0958,0.6133354352121063,0.017484943,0,0,0.982515057
FedAvg,FALSE,10,0.01,2,0.2806,0.7163838909374015,0.1624825035833215,0,0,0.837517496
FedAvg,FALSE,10,0.01,3,0.2145,0.803724117,0.10308157963434836,0,0,0.89691842
FedAvg,FALSE,10,0.01,4,0.3802,0.8678181053081447,0.275789506,0.39301552106430154,0.070533227,0.724210494
FedAvg,FALSE,10,0.01,5,0.3661,0.8791786032239329,0.27252355211445234,0.079933481,0.029606816548608972,0.727476448
FedAvg,FALSE,10,0.01,6,0.2265,0.9032436415874434,0.14513097108302614,0.037472284,0.010319665,0.854869029
FedAvg,FALSE,10,0.01,7,0.3833,0.9106052690070936,0.28338561031904136,0.3830376940133038,0.079129688,0.71661439
FedAvg,FALSE,10,0.01,8,0.4325,0.9373907471681932,0.35010431925358776,0.042682926829268296,0.009096816,0.649895681
FedAvg,FALSE,10,0.01,9,0.501,0.9346200037363932,0.450428271,0.003658537,0.00072904,0.549571729
FedAvg,FALSE,10,0.01,10,0.309,0.9335213128222195,0.187762379,0.29312638580931266,0.075560128,0.812237621
FedAvg,FALSE,10,0.01,11,0.5694,0.9486347828211394,0.5341658812131567,0.21108647450110865,0.034859026,0.465834119
FedAvg,FALSE,10,0.01,12,0.6037,0.9507928394292277,0.5721470409194752,0.07827051,0.014517787,0.427852959
FedAvg,FALSE,10,0.01,13,0.5612,0.9522173461926933,0.5088185073502205,0.039911308,0.007675906,0.491181493
FedAvg,FALSE,10,0.01,14,0.5441,0.9523159055589527,0.48898559084414117,0.13935698447893569,0.024462392,0.511014409
FedAvg,FALSE,10,0.01,15,0.5327,0.9503785874473927,0.47048486109175924,0.1590909090909091,0.030501089,0.529515139
FedAvg,FALSE,10,0.01,16,0.6516,0.9544682884907291,0.605063285,0.032815964523281595,0.007060732,0.394936715
FedAvg,FALSE,10,0.01,17,0.6649,0.9576431544153247,0.6192465822064293,0.017516629711751663,0.003443016,0.380753418
FedAvg,FALSE,10,0.01,18,0.6701,0.9597947753865015,0.6257498275165378,0.032926829268292684,0.006375443,0.374250172
FedAvg,FALSE,10,0.01,19,0.6892,0.9604340521449153,0.6616646943182585,0.011308204,0.002236352,0.338335306
FedAvg,FALSE,10,0.01,20,0.6741,0.9613356608269117,0.6551040476754286,0.066186253,0.012415514193615472,0.344895952
FedAvg,FALSE,10,0.01,21,0.7194,0.9646928897543885,0.6993314552800864,0.035476718,0.006852248,0.300668545
FedAvg,FALSE,10,0.01,22,0.6761,0.9619965470869165,0.6399062035742545,0.075498891,0.014039789712400783,0.360093796
FedAvg,FALSE,10,0.01,23,0.6784,0.9619003841424514,0.6542951870165726,0.020953436807095344,0.00410468,0.345704813
FedAvg,FALSE,10,0.01,24,0.7428,0.9675492101028004,0.7167816210530064,0.016407982261640797,0.003228621,0.283218379
FedAvg,FALSE,10,0.01,25,0.7665,0.9696174258845675,0.7576784929379956,0.040576497,0.007798849,0.242321507
FedAvg,FALSE,10,0.01,26,0.6891,0.9666515773896069,0.6489902863614001,0.014634146341463415,0.002884615,0.351009714
FedAvg,FALSE,10,0.01,27,0.733,0.9669865123753286,0.707689036,0.030266075388026607,0.00587539,0.292310964
FedAvg,FALSE,10,0.01,28,0.7411,0.9670813922861112,0.7279172029844956,0.028713968957871396,0.005582498,0.272082797
FedAvg,FALSE,10,0.01,29,0.7224,0.9685022318064102,0.6958381259862768,0.015077605,0.00297073,0.304161874
FedAvg,FALSE,10,0.01,30,0.7537,0.97078258,0.7381932084288044,0.037250554,0.007182557,0.261806792
FedAvg,FALSE,10,0.01,31,0.7319,0.9678290323172046,0.7069798791683654,0.026940133037694013,0.00524668,0.293020121
FedAvg,FALSE,10,0.01,32,0.7692,0.9716597627367192,0.7563710109501687,0.017184035476718405,0.003378747,0.243628989
FedAvg,FALSE,10,0.01,33,0.7799,0.9729067002179134,0.7687968691653435,0.009423503,0.001867106,0.231203131
FedAvg,FALSE,10,0.01,34,0.7822,0.9735369267889988,0.7696393358709894,0.019623059866962306,0.003849081,0.230360664
FedAvg,FALSE,10,0.01,35,0.767,0.9736734261629693,0.7530979510835325,0.025498891352549888,0.004972973,0.246902049
FedAvg,FALSE,10,0.01,36,0.7945,0.9747893313085603,0.7879949056701018,0.028159645232815965,0.00547768,0.212005094
FedAvg,FALSE,10,0.01,37,0.7757,0.9731763676319783,0.760855875,0.010310421286031043,0.00204104,0.239144125
FedAvg,FALSE,10,0.01,38,0.7837,0.9760274695554225,0.776237272,0.022172949002217297,0.004338395,0.223762728
FedAvg,FALSE,10,0.01,39,0.7904,0.9764211222989818,0.7828108082894393,0.028824833702882482,0.005603448,0.217189192
FedAvg,FALSE,10,0.01,40,0.7945,0.9764829969168589,0.7860019268777358,0.022838137472283814,0.004465641,0.213998073
FedAvg,FALSE,10,0.01,41,0.7753,0.9748392154075975,0.7668703403042685,0.018070953436807095,0.003550038,0.23312966
FedAvg,FALSE,10,0.01,42,0.7925,0.976556617,0.7793689704687695,0.021396896,0.004189732,0.22063103
FedAvg,FALSE,10,0.01,43,0.8157,0.9781039931743816,0.8105181736004516,0.030155211,0.005854498,0.189481826
FedAvg,FALSE,10,0.01,44,0.8026,0.9794607786467416,0.7985908549343853,0.019512195,0.003827751,0.201409145
FedAvg,FALSE,10,0.01,45,0.8116,0.9784138412018993,0.8069097381589598,0.010088691796008869,0.001997585,0.193090262
FedAvg,FALSE,10,0.01,46,0.7642,0.9758995854945226,0.7396482588791671,0.023392461197339245,0.004571552,0.260351741
FedAvg,FALSE,10,0.01,47,0.7868,0.9764138746013298,0.7705774506639285,0.027605321507760534,0.005372748,0.229422549
FedAvg,FALSE,10,0.01,48,0.8122,0.9784847900243812,0.803670592,0.025609756097560974,0.004994055,0.196329408
FedAvg,FALSE,10,0.01,49,0.8114,0.9800321528472897,0.8061917761095158,0.031263858,0.006063212,0.193808224
FedAvg,FALSE,10,0.01,50,0.8206,0.9798355335734679,0.8156593614707587,0.026940133037694013,0.00524668,0.184340639
FedAvg,FALSE,10,0.01,51,0.8145,0.9795279735069041,0.8077999132153885,0.024501109,0.004783032,0.192200087
FedAvg,FALSE,10,0.01,52,0.7819,0.978914791,0.7663255965176646,0.0154102,0.003035266,0.233674403
FedAvg,FALSE,10,0.01,53,0.8122,0.9796028477345491,0.804133265,0.015299334811529933,0.003013758,0.195866735
FedAvg,FALSE,10,0.01,54,0.8109,0.9793170922576149,0.8005129809036967,0.02827051,0.005498652,0.199487019
FedAvg,FALSE,10,0.01,55,0.7869,0.9785511479961595,0.7692628227213697,0.014301552106430155,0.00281998,0.230737177
FedAvg,FALSE,10,0.01,56,0.8317,0.9809833005272468,0.8269963725000166,0.010199556541019957,0.002019315,0.173003627
FedAvg,FALSE,10,0.01,57,0.8299,0.9817673414667437,0.8252930057011039,0.014412416851441241,0.00284153,0.174706994
FedAvg,FALSE,10,0.01,58,0.7631,0.9789298900355711,0.7382714495374489,0.022838137472283814,0.004465641,0.26172855
FedAvg,FALSE,10,0.01,59,0.8356,0.9820809249243961,0.8308441390575455,0.020620842572062086,0.004040843,0.169155861
FedAvg,FALSE,10,0.01,60,0.8312,0.9826289516955169,0.8266356217333877,0.020953436807095344,0.00410468,0.173364378
FedAvg,FALSE,10,0.01,61,0.8141,0.9811893335081715,0.8049039176940811,0.024279379,0.004740773,0.195096082
FedAvg,FALSE,10,0.01,62,0.8321,0.9814883589527147,0.8269797147003674,0.013636363636363636,0.002690583,0.173020285
FedAvg,FALSE,10,0.01,63,0.8315,0.9821254020927919,0.825800052,0.024168514412416853,0.004719636,0.174199948
FedAvg,FALSE,10,0.01,64,0.8224,0.9827371592256412,0.8169990576495503,0.022062084257206207,0.004317171,0.183000942
FedAvg,FALSE,10,0.01,65,0.8424,0.9828555790298233,0.8383223573338239,0.019068736141906874,0.003742385,0.161677643
FedAvg,FALSE,10,0.01,66,0.8424,0.9829198400661578,0.839120877,0.013525499,0.002669,0.160879123
FedAvg,FALSE,10,0.01,67,0.8424,0.9829141433661114,0.8379909780764816,0.014745011086474502,0.002906151,0.162009022
FedAvg,FALSE,10,0.01,68,0.8321,0.9818579833422426,0.8266487283932097,0.009534368,0.001888864,0.173351272
FedAvg,FALSE,10,0.01,69,0.827,0.9822122135258542,0.8208758248206693,0.014412416851441241,0.00284153,0.179124175
FedAvg,FALSE,10,0.01,70,0.8476,0.983812811,0.8448778339665791,0.012416851441241685,0.002452913,0.155122166
