Algorithm,IID,Epsilon,Poison_Rate,Round,Benign_Accuracy,Benign_roc,f1,ASR,ASR_f1,FNR
FedAvg,FALSE,5,0.01,32,0.1448,0.6349027333333332,0.10508863697146101,0.000333333,6.664445184938355e-05,0.894911363
FedAvg,FALSE,5,0.01,33,0.1608,0.6524683722222223,0.12971590811249473,0.084666667,0.017346172232466026,0.870284092
FedAvg,FALSE,5,0.01,34,0.1584,0.6160736388888888,0.089274086,0,0,0.910725914
FedAvg,FALSE,5,0.01,35,0.1423,0.6414678333333333,0.089224066,0.000222222,4.4434570095534326e-05,0.910775934
FedAvg,FALSE,5,0.01,36,0.1636,0.6466559611111111,0.083753445,0.000333333,7.404939094375948e-05,0.916246555
FedAvg,FALSE,5,0.01,37,0.1586,0.6529923444444445,0.10501108918329613,0.20722222222222222,0.034330419,0.894988911
FedAvg,FALSE,5,0.01,38,0.1681,0.6532675944444444,0.11722450418159062,0.12977777777777777,0.022974036,0.882775496
FedAvg,FALSE,5,0.01,39,0.1546,0.6370456666666666,0.081588102,0.000222222,4.93717445505937e-05,0.918411898
FedAvg,FALSE,5,0.01,40,0.1621,0.6439502388888889,0.089288091,0.000888889,0.00017762,0.910711909
FedAvg,FALSE,5,0.01,41,0.1729,0.64056505,0.10635718448018124,0.036,0.007722008,0.893642816
FedAvg,FALSE,5,0.01,42,0.1639,0.6272696722222222,0.10300158488871944,0.006222222,0.001236749,0.896998415
FedAvg,FALSE,5,0.01,43,0.1413,0.6234904555555556,0.077430227,0.000333333,8.330556481172943e-05,0.922569773
FedAvg,FALSE,5,0.01,44,0.1902,0.6372755111111111,0.15492715712406913,0.002777778,0.000615574,0.845072843
FedAvg,FALSE,5,0.01,45,0.1468,0.63206875,0.079679345,0.000777778,0.000172705,0.920320655
FedAvg,FALSE,5,0.01,46,0.1945,0.6427198166666667,0.13514245531774063,0.23,0.037398374,0.864857545
FedAvg,FALSE,5,0.01,47,0.174,0.6451416444444444,0.104009393,0.11566666666666667,0.020734986555123992,0.895990607
FedAvg,FALSE,5,0.01,48,0.1911,0.6357084888888889,0.14418513698087107,0.027111111,0.0052791,0.855814863
FedAvg,FALSE,5,0.01,49,0.166,0.6323243944444444,0.1140446764572151,0.000444444,9.872155585172022e-05,0.885955324
FedAvg,FALSE,5,0.01,50,0.1797,0.6406714611111111,0.11387116264828498,0.011777777777777778,0.002328135,0.886128837
FedAvg,FALSE,5,0.01,51,0.159,0.6452557277777778,0.095317725,0.38466666666666666,0.061734339,0.904682275
FedAvg,FALSE,5,0.01,52,0.1701,0.633415861,0.10559699568388867,0.042666666666666665,0.008184143,0.894403004
FedAvg,FALSE,5,0.01,53,0.1696,0.6316404888888889,0.10448816189319185,0.008555556,0.001885106,0.895511838
FedAvg,FALSE,5,0.01,54,0.1823,0.6379505277777778,0.12204864360675807,0.086,0.015837937384898713,0.877951356
FedAvg,FALSE,5,0.01,55,0.1797,0.6355470999999999,0.11533282210768073,0.010222222222222223,0.002023757,0.884667178
FedAvg,FALSE,5,0.01,56,0.1753,0.6447702444444444,0.11259610010256868,0.034111111,0.006597185,0.8874039
FedAvg,FALSE,5,0.01,57,0.1615,0.6418537166666667,0.095252266,0.006,0.001192843,0.904747734
FedAvg,FALSE,5,0.01,58,0.1736,0.6495239444444445,0.12138110568447458,0.008777778,0.00174028,0.878618894
FedAvg,FALSE,5,0.01,59,0.1822,0.6525902,0.12909838390492004,0.12622222222222224,0.022415153906866613,0.870901616
FedAvg,FALSE,5,0.01,60,0.171,0.6472293444444445,0.12331413152887646,0.005888889,0.001170883,0.876685868
FedAvg,FALSE,5,0.01,61,0.1679,0.6412459277777778,0.11483181028035236,0.038111111,0.007342395,0.88516819
FedAvg,FALSE,5,0.01,62,0.1792,0.6470584388888889,0.13137731391018115,0.008111111,0.00160917,0.868622686
FedAvg,FALSE,5,0.01,63,0.1542,0.6529358277777778,0.091286473,0.060777778,0.014323871373206242,0.908713527
FedAvg,FALSE,5,0.01,64,0.1825,0.6402904666666667,0.14672698860435943,0.036222222222222225,0.006991207,0.853273011
FedAvg,FALSE,5,0.01,65,0.1689,0.6550155166666667,0.13639669291597484,0.2477777777777778,0.039715048975957255,0.863603307
FedAvg,FALSE,5,0.01,66,0.1698,0.6474147388888888,0.12134540396688287,0.003888889,0.000774765,0.878654596
FedAvg,FALSE,5,0.01,67,0.1994,0.6516352222222223,0.16888095240785894,0.12655555555555556,0.022467699,0.831119048
FedAvg,FALSE,5,0.01,68,0.1739,0.6529315222222223,0.11301124293014475,0.019444444444444445,0.003814714,0.886988757
FedAvg,FALSE,5,0.01,69,0.1769,0.6537051777777778,0.14296403369080588,0.039444444,0.007589524,0.857035966
FedAvg,FALSE,5,0.01,70,0.1706,0.6478813555555556,0.10233174109169567,0.025111111111111112,0.004899198,0.897668259
FedAvg,FALSE,5,0.01,71,0.1743,0.6366146555555556,0.11013518036443008,0.001555556,0.000345142,0.88986482
FedAvg,FALSE,5,0.01,72,0.1514,0.6355711333333333,0.091488017,0.000666667,0.000133245,0.908511983
FedAvg,FALSE,5,0.01,73,0.185,0.6562466111111112,0.16220493960532295,0.25,0.04,0.83779506
FedAvg,FALSE,5,0.01,74,0.1687,0.6472088611111111,0.11572129041425945,0.003222222,0.000642375,0.88427871
FedAvg,FALSE,5,0.01,75,0.198,0.6483056555555555,0.14661359090540518,0.10966666666666666,0.019765695404025233,0.853386409
FedAvg,FALSE,5,0.01,76,0.1774,0.6448104444444445,0.12079461487964664,0.018777778,0.003686334,0.879205385
FedAvg,FALSE,5,0.01,77,0.1992,0.6560191666666666,0.15646061547347542,0.1628888888888889,0.031127248,0.843539385
FedAvg,FALSE,5,0.01,78,0.1939,0.6544470777777778,0.1296908258562892,0.21433333333333332,0.035300576447982436,0.870309174
FedAvg,FALSE,5,0.01,79,0.1794,0.6484747111111112,0.11479200223361703,0.013777777777777778,0.002718106,0.885207998
FedAvg,FALSE,5,0.01,80,0.2013,0.6562982833333334,0.16190372511035625,0.099666667,0.018126705062140043,0.838096275
FedAvg,FALSE,5,0.01,81,0.1774,0.6433854666666667,0.13073609729276436,0.021333333333333333,0.004177546,0.869263903
FedAvg,FALSE,5,0.01,82,0.1915,0.6496136055555556,0.1397952593749015,0.14022222222222222,0.024595595400506723,0.860204741
FedAvg,FALSE,5,0.01,83,0.185,0.6497421777777779,0.1456264431864461,0.018888889,0.003707743,0.854373557
FedAvg,FALSE,5,0.01,84,0.1825,0.6510043166666667,0.15006335128344966,0.016444444444444446,0.00323568,0.849936649
FedAvg,FALSE,5,0.01,85,0.1857,0.6508027666666667,0.14231952842361348,0.002666667,0.000531915,0.857680472
FedAvg,FALSE,5,0.01,86,0.1958,0.6439962666666667,0.15752451695316316,0.004,0.000885347,0.842475483
FedAvg,FALSE,5,0.01,87,0.1949,0.6473831166666668,0.17461680837971702,0.018333333333333333,0.003600655,0.825383192
FedAvg,FALSE,5,0.01,88,0.1732,0.6478538555555555,0.1293569939001473,0.001555556,0.000310628,0.870643006
FedAvg,FALSE,5,0.01,89,0.1701,0.6448279388888889,0.1174547446026585,0.022444444444444444,0.00439035,0.882545255
FedAvg,FALSE,5,0.01,90,0.1972,0.6520276222222223,0.1675823642021396,0.1468888888888889,0.025615190854485565,0.832417636
FedAvg,FALSE,5,0.01,91,0.1804,0.6489989333333332,0.14601086923969997,0.056777778,0.010745453,0.853989131
FedAvg,FALSE,5,0.01,92,0.1832,0.6553187611111111,0.13907027842006223,0.2853333333333333,0.04439834,0.860929722
FedAvg,FALSE,5,0.01,93,0.1803,0.6461684944444446,0.133132164,0.036555555555555556,0.007053275,0.866867836
FedAvg,FALSE,5,0.01,94,0.1569,0.6450926777777778,0.092038039,0.002555556,0.000509808,0.907961961
FedAvg,FALSE,5,0.01,95,0.1938,0.648558661,0.15053692963022366,0.078555556,0.014566807458535077,0.84946307
FedAvg,FALSE,5,0.01,96,0.1814,0.6573048055555556,0.14585010412735305,0.08,0.014814814814814814,0.854149896
FedAvg,FALSE,5,0.01,97,0.1841,0.6481751333333333,0.13169867535803623,0.003888889,0.000774765,0.868301325
FedAvg,FALSE,5,0.01,98,0.1816,0.6575881555555555,0.1304883704784516,0.092333333,0.016905706,0.86951163
FedAvg,FALSE,5,0.01,99,0.1884,0.6521951055555556,0.15713930470630783,0.027333333333333334,0.00532122,0.842860695
FedAvg,FALSE,5,0.01,100,0.1762,0.6533098777777778,0.12174062387780815,0.44455555555555554,0.061549111606799475,0.878259376
FedAvg,FALSE,5,0.05,1,0.1004,0.5233717555555555,0.018992097407938995,0.000333333,0.000333222,0.981007903
FedAvg,FALSE,5,0.05,2,0.1003,0.5312541277777777,0.019167387579936558,0.001444444,0.001442361,0.980832612
FedAvg,FALSE,5,0.05,3,0.1028,0.5731790166666666,0.025346478,0.9732222222222222,0.24660735401768116,0.974653522
FedAvg,FALSE,5,0.05,4,0.1009,0.5833313833333333,0.020151304186391904,0.9913333333333333,0.33188260238812634,0.979848696
FedAvg,FALSE,5,0.05,5,0.0985,0.5916366388888887,0.020037389562509243,0.9647777777777777,0.32735772587607687,0.97996261
FedAvg,FALSE,5,0.05,6,0.1,0.5994799222222222,0.018206645425580335,0.998,0.4994994994994995,0.981793355
FedAvg,FALSE,5,0.05,7,0.1046,0.5898970888888889,0.030812831,0.7652222222222222,0.17339963492163404,0.969187169
FedAvg,FALSE,5,0.05,8,0.1046,0.6172341888888889,0.027956582461814383,0.9674444444444444,0.24586321793640933,0.972043418
FedAvg,FALSE,5,0.05,9,0.1185,0.6109145222222223,0.060613617,0.3238888888888889,0.0611624,0.939386383
FedAvg,FALSE,5,0.05,10,0.1052,0.6007450055555557,0.035112535,0.038333333,0.018459069020866775,0.964887465
FedAvg,FALSE,5,0.05,11,0.1105,0.6148097222222223,0.047813117661470526,0.5102222222222222,0.11261526388071415,0.952186882
FedAvg,FALSE,5,0.05,12,0.1176,0.6250723,0.048099557,0.006111111,0.002429597,0.951900443
FedAvg,FALSE,5,0.05,13,0.1197,0.6332264999999999,0.047208688,0.082333333,0.021734348189537595,0.952791312
FedAvg,FALSE,5,0.05,14,0.1008,0.6266867222222222,0.020322528,0.9934444444444445,0.1993422886126749,0.979677472
FedAvg,FALSE,5,0.05,15,0.1138,0.6332655388888889,0.055499906,0.017444444444444443,0.005715118,0.944500094
FedAvg,FALSE,5,0.05,16,0.1284,0.6226795277777778,0.06294219,0.12511111111111112,0.031771113,0.93705781
FedAvg,FALSE,5,0.05,17,0.1628,0.6225917833333333,0.099381216,0.18,0.038135593220338986,0.900618784
FedAvg,FALSE,5,0.05,18,0.1528,0.640701111,0.073729029,0.36966666666666664,0.067473838,0.926270971
FedAvg,FALSE,5,0.05,19,0.1412,0.6284903944444444,0.083953836,0.29,0.064230343,0.916046164
FedAvg,FALSE,5,0.05,20,0.1094,0.6432940055555555,0.037149369241850735,0.962,0.1400902868792777,0.962850631
FedAvg,FALSE,5,0.05,21,0.1223,0.6173856999999999,0.056229286,0.000777778,0.000194293,0.943770714
FedAvg,FALSE,5,0.05,22,0.1605,0.6556182500000001,0.10551041735018533,0.5601111111111111,0.1436080051278399,0.894489583
FedAvg,FALSE,5,0.05,23,0.1682,0.643611661,0.1134475580987037,0.362,0.075938746,0.886552442
FedAvg,FALSE,5,0.05,24,0.1689,0.6409387277777778,0.09784828,0.088555556,0.023243266889280974,0.90215172
FedAvg,FALSE,5,0.05,25,0.131,0.6546350055555555,0.063994052,0.8366666666666667,0.13015296862846773,0.936005948
FedAvg,FALSE,5,0.05,26,0.1297,0.6517980944444445,0.067119857,0.8028888888888889,0.12723847088447113,0.932880143
FedAvg,FALSE,5,0.05,27,0.1106,0.6470959222222222,0.041708687922408075,0.9533333333333334,0.1394441735738664,0.958291312
FedAvg,FALSE,5,0.05,28,0.1419,0.6468779722222222,0.077356453,0.6694444444444444,0.10024958402662229,0.922643547
FedAvg,FALSE,5,0.05,29,0.1394,0.6465249,0.075678171,0.7601111111111111,0.10796351240451992,0.924321829
FedAvg,FALSE,5,0.05,30,0.1416,0.6404747722222222,0.072476973,0.6604444444444444,0.099437901,0.927523027
FedAvg,FALSE,5,0.05,31,0.1837,0.6447050944444446,0.12623106123932556,0.16744444444444445,0.031872931273331004,0.873768939
FedAvg,FALSE,5,0.05,32,0.1691,0.6439823944444445,0.098128838,0.43377777777777776,0.12101673899566026,0.901871162
FedAvg,FALSE,5,0.05,33,0.1663,0.6521639055555555,0.11207898863699936,0.5453333333333333,0.070578085,0.887921011
FedAvg,FALSE,5,0.05,34,0.1447,0.6544609055555556,0.07462167,0.7256666666666667,0.093447514,0.92537833
FedAvg,FALSE,5,0.05,35,0.1531,0.6508447833333333,0.088451779,0.3476666666666667,0.064494187,0.911548221
FedAvg,FALSE,5,0.05,36,0.1745,0.6523623777777778,0.12792128026358368,0.26155555555555554,0.046072848,0.87207872
FedAvg,FALSE,5,0.05,37,0.1684,0.6552615722222223,0.12471904637358973,0.43533333333333335,0.060659544821179745,0.875280954
FedAvg,FALSE,5,0.05,38,0.1763,0.6456808444444444,0.11376196095613818,0.047777778,0.010133144809708967,0.886238039
FedAvg,FALSE,5,0.05,39,0.1588,0.6506918777777777,0.091219524,0.24788888888888888,0.049661651,0.908780476
FedAvg,FALSE,5,0.05,40,0.1587,0.6476120388888889,0.08847304,0.552,0.079037801,0.91152696
FedAvg,FALSE,5,0.05,41,0.1755,0.6532226944444445,0.12542625221856057,0.17344444444444446,0.036951993,0.874573748
FedAvg,FALSE,5,0.05,42,0.1769,0.6474108277777778,0.10013619522971746,0.44433333333333336,0.068364233,0.899863805
FedAvg,FALSE,5,0.05,43,0.1708,0.6523656722222222,0.10147954830511026,0.050333333333333334,0.010649176628230898,0.898520452
FedAvg,FALSE,5,0.05,44,0.1604,0.6519607388888888,0.099507145,0.4991111111111111,0.095125154,0.900492855
FedAvg,FALSE,5,0.05,45,0.1607,0.6569996666666666,0.096734083,0.15877777777777777,0.039149076065367175,0.903265917
FedAvg,FALSE,5,0.05,46,0.1745,0.6484839555555555,0.11923646345055565,0.089555556,0.020548643687538243,0.880763537
FedAvg,FALSE,5,0.05,47,0.1756,0.6498373555555556,0.11447765215164529,0.35844444444444445,0.065965974,0.885522348
FedAvg,FALSE,5,0.05,48,0.1886,0.6538733999999999,0.14982980897426273,0.2826666666666667,0.048972049,0.850170191
FedAvg,FALSE,5,0.05,49,0.1752,0.6571323555555557,0.1265755233723064,0.3874444444444444,0.062055649,0.873424477
FedAvg,FALSE,5,0.05,50,0.1835,0.6520652277777776,0.14038146263598844,0.029777777777777778,0.005783341,0.859618537
FedAvg,FALSE,5,0.05,51,0.175,0.6512897888888889,0.12067676844152833,0.3181111111111111,0.048267723,0.879323232
FedAvg,FALSE,5,0.05,52,0.165,0.6474878555555555,0.10236459953017327,0.1348888888888889,0.029714117877423146,0.8976354
FedAvg,FALSE,5,0.05,53,0.1794,0.6533317333333333,0.1410667694494895,0.087111111,0.016026165167620603,0.858933231
FedAvg,FALSE,5,0.05,54,0.185,0.6549507444444445,0.14165946447059966,0.2338888888888889,0.037910850968032414,0.858340536
FedAvg,FALSE,5,0.05,55,0.1588,0.6533590166666667,0.12411437473042981,0.6148888888888889,0.084613856,0.875885625
FedAvg,FALSE,5,0.05,56,0.1706,0.6580817833333333,0.1100730031597299,0.18266666666666667,0.030890642615558062,0.889926997
FedAvg,FALSE,5,0.05,57,0.1452,0.6502617055555556,0.096518785,0.013,0.002851815,0.903481215
FedAvg,FALSE,5,0.05,58,0.1508,0.64888,0.10732299774476824,0.042444444444444444,0.009048059,0.892677002
FedAvg,FALSE,5,0.05,59,0.1551,0.6340816944444445,0.087406506,0.4487777777777778,0.061952604,0.912593494
FedAvg,FALSE,5,0.05,60,0.165,0.6481205777777779,0.099570835,0.063333333,0.014890282131661442,0.900429165
FedAvg,FALSE,5,0.05,61,0.1642,0.6586866611111111,0.10769541382467836,0.6275555555555555,0.085684811,0.892304586
FedAvg,FALSE,5,0.05,62,0.132,0.6535843555555556,0.078687989,0.824,0.10038986354775829,0.921312011
FedAvg,FALSE,5,0.05,63,0.164,0.6593167277777778,0.11424477085842222,0.5591111111111111,0.079690865,0.885755229
FedAvg,FALSE,5,0.05,64,0.1766,0.6515953333333333,0.12156432742778263,0.1932222222222222,0.032386628,0.878435673
FedAvg,FALSE,5,0.05,65,0.161,0.6571308388888889,0.10414682738194418,0.6124444444444445,0.075964719,0.895853173
FedAvg,FALSE,5,0.05,66,0.1808,0.6621895222222222,0.13007104691561266,0.31666666666666665,0.053445850914205346,0.869928953
FedAvg,FALSE,5,0.05,67,0.1934,0.6494884888888889,0.14185839886528995,0.29055555555555557,0.045027981058975465,0.858141601
FedAvg,FALSE,5,0.05,68,0.1689,0.6529584777777778,0.10216848697897096,0.5575555555555556,0.071593665,0.897831513
FedAvg,FALSE,5,0.05,69,0.1789,0.6522940333333332,0.12775566359722526,0.4008888888888889,0.063592781,0.872244336
FedAvg,FALSE,5,0.05,70,0.197,0.6554757666666666,0.16203569161901005,0.18088888888888888,0.030636055701919455,0.837964308
FedAvg,FALSE,5,0.05,71,0.1585,0.6570377277777778,0.088740465,0.6357777777777778,0.077734004,0.911259535
FedAvg,FALSE,5,0.05,72,0.179,0.66562425,0.1292868905155335,0.485,0.072577628,0.870713109
FedAvg,FALSE,5,0.05,73,0.1717,0.6594478055555556,0.095358642,0.41333333333333333,0.058490566,0.904641358
FedAvg,FALSE,5,0.05,74,0.1719,0.658091189,0.11531930290237595,0.4617777777777778,0.070200331,0.884680697
FedAvg,FALSE,5,0.05,75,0.1554,0.661245961,0.11613014065261348,0.6855555555555556,0.081344759,0.883869859
FedAvg,FALSE,5,0.05,76,0.167,0.6542656222222223,0.10415387638627546,0.017111111,0.004205812,0.895846124
FedAvg,FALSE,5,0.05,77,0.1858,0.6576182555555555,0.11980518951256369,0.3194444444444444,0.048421053,0.88019481
FedAvg,FALSE,5,0.05,78,0.1982,0.6601137666666667,0.15593803639792075,0.20733333333333334,0.034345665,0.844061964
FedAvg,FALSE,5,0.05,79,0.1804,0.6573615777777777,0.12199513095080121,0.4401111111111111,0.061121827019520104,0.878004869
FedAvg,FALSE,5,0.05,80,0.1864,0.6615418055555555,0.15252421643552844,0.10144444444444445,0.018420256229193986,0.847475784
FedAvg,FALSE,5,0.05,81,0.1802,0.6625134222222221,0.12199369522704573,0.5026666666666667,0.066903283,0.878006305
FedAvg,FALSE,5,0.05,82,0.1682,0.6637248666666667,0.12235538081701973,0.497,0.073777184,0.877644619
FedAvg,FALSE,5,0.05,83,0.1848,0.6625428777777778,0.14685568442491348,0.38722222222222225,0.055826992390869044,0.853144316
FedAvg,FALSE,5,0.05,84,0.1811,0.6675342611111111,0.13198413330034994,0.10466666666666667,0.018949909474954736,0.868015867
FedAvg,FALSE,5,0.05,85,0.1935,0.6587831388888888,0.14749285200603815,0.2783333333333333,0.048384760249167026,0.852507148
FedAvg,FALSE,5,0.05,86,0.2081,0.6618335333333334,0.17624077555327533,0.21855555555555556,0.03587125,0.823759224
FedAvg,FALSE,5,0.05,87,0.1743,0.6509917333333333,0.13110765585348577,0.13877777777777778,0.024373109571665528,0.868892344
FedAvg,FALSE,5,0.05,88,0.2058,0.6571982666666666,0.18057254946891135,0.11833333333333333,0.021162444113263783,0.819427451
FedAvg,FALSE,5,0.05,89,0.1936,0.6637979111111111,0.14675788897142006,0.4108888888888889,0.058245393,0.853242111
FedAvg,FALSE,5,0.05,90,0.2103,0.66210685,0.18269171724024832,0.2021111111111111,0.037362254,0.817308283
FedAvg,FALSE,5,0.05,91,0.1859,0.6564359222222222,0.1153017041897439,0.18511111111111112,0.034710503,0.884698296
FedAvg,FALSE,5,0.05,92,0.1853,0.6585264055555555,0.14028165282521146,0.11833333333333333,0.021162444113263783,0.859718347
FedAvg,FALSE,5,0.05,93,0.2124,0.6644320166666667,0.16764817343424607,0.21977777777777777,0.036035708,0.832351827
FedAvg,FALSE,5,0.05,94,0.2026,0.6654573,0.17322912285838524,0.2588888888888889,0.041129744,0.826770877
FedAvg,FALSE,5,0.05,95,0.1877,0.6591566333333333,0.13189015534182447,0.15855555555555556,0.030412497469177242,0.868109845
FedAvg,FALSE,5,0.05,96,0.1857,0.6650258555555556,0.13885427294243394,0.5205555555555555,0.076076808,0.861145727
FedAvg,FALSE,5,0.05,97,0.2046,0.6615796444444444,0.14619446153214657,0.11433333333333333,0.020520490577325756,0.853805538
FedAvg,FALSE,5,0.05,98,0.2054,0.6680815777777778,0.1788697888264877,0.2368888888888889,0.038303989,0.821130211
FedAvg,FALSE,5,0.05,99,0.1956,0.67059085,0.15226291437448097,0.2802222222222222,0.043777122,0.847737086
FedAvg,FALSE,5,0.05,100,0.1893,0.6678511222222221,0.1469155675891558,0.3164444444444444,0.048075625,0.853084432
FedAvg,FALSE,5,0.1,1,0.1,0.5255945444444444,0.018181818,1,1,0.981818182
FedAvg,FALSE,5,0.1,2,0.1,0.5444207333333334,0.018181818,1,1,0.981818182
FedAvg,FALSE,5,0.1,3,0.1,0.5780465499999999,0.018181818,1,1,0.981818182
FedAvg,FALSE,5,0.1,4,0.1,0.6061114277777777,0.018181818,1,1,0.981818182
FedAvg,FALSE,5,0.1,5,0.0969,0.6205811388888889,0.027157444553370207,0.13444444444444445,0.079007509,0.972842555
FedAvg,FALSE,5,0.1,6,0.1019,0.6150443277777777,0.022709484997300286,0.993,0.24912192674360262,0.977290515
FedAvg,FALSE,5,0.1,7,0.1119,0.6082285944444444,0.039593291,0.9525555555555556,0.24392534,0.960406709
FedAvg,FALSE,5,0.1,8,0.1092,0.6379018,0.036272668,0.9692222222222222,0.24609264797156238,0.963727332
FedAvg,FALSE,5,0.1,9,0.1005,0.6278498444444445,0.019191181460643292,0.9991111111111111,0.4997776789684304,0.980808819
FedAvg,FALSE,5,0.1,10,0.101,0.6380304444444446,0.020385712,0.9971111111111111,0.19971069322354512,0.979614288
FedAvg,FALSE,5,0.1,11,0.1319,0.6402688611111111,0.056054055,0.5328888888888889,0.11587899874359718,0.943945945
FedAvg,FALSE,5,0.1,12,0.1035,0.6400145111111111,0.026397052,0.986,0.24823766364551864,0.973602948
FedAvg,FALSE,5,0.1,13,0.1276,0.6277665333333333,0.060095859,0.8503333333333334,0.18382273464240678,0.939904141
FedAvg,FALSE,5,0.1,14,0.1002,0.6387114333333334,0.018599370813571756,0.9985555555555555,0.24981931394896315,0.981400629
FedAvg,FALSE,5,0.1,15,0.1023,0.6396525833333333,0.023947999,0.9917777777777778,0.1659786529807728,0.976052001
FedAvg,FALSE,5,0.1,16,0.1019,0.6396950444444445,0.022683987,0.9925555555555555,0.24906596776891765,0.977316013
FedAvg,FALSE,5,0.1,17,0.1277,0.64219595,0.069585431,0.8694444444444445,0.10335149413901272,0.930414569
FedAvg,FALSE,5,0.1,18,0.115,0.6475457,0.051893581,0.9363333333333334,0.10745777624758517,0.948106419
FedAvg,FALSE,5,0.1,19,0.1505,0.6448263666666666,0.10222411681939739,0.5905555555555555,0.092822214,0.897775883
FedAvg,FALSE,5,0.1,20,0.1017,0.6491856944444444,0.021582928104086095,0.9947777777777778,0.2493455132846878,0.978417072
FedAvg,FALSE,5,0.1,21,0.1137,0.6536782,0.04438476,0.9572222222222222,0.163023938,0.95561524
FedAvg,FALSE,5,0.1,22,0.1475,0.647502039,0.095473351,0.6807777777777778,0.0900083,0.904526649
FedAvg,FALSE,5,0.1,23,0.116,0.6565395833333334,0.046384479,0.9442222222222222,0.1387587152817465,0.953615521
FedAvg,FALSE,5,0.1,24,0.1597,0.6489468277777778,0.11355656559327984,0.5536666666666666,0.10181751310264506,0.886443434
FedAvg,FALSE,5,0.1,25,0.1417,0.6540408333333333,0.09199091,0.7798888888888889,0.097370484,0.90800909
FedAvg,FALSE,5,0.1,26,0.1219,0.6406969111111112,0.067606821,0.449,0.077467219,0.932393179
FedAvg,FALSE,5,0.1,27,0.1294,0.6433107555555556,0.070871178,0.8087777777777778,0.11178512193623687,0.929128822
FedAvg,FALSE,5,0.1,28,0.149,0.6488623888888888,0.1004310561037473,0.7507777777777778,0.095294508,0.899568944
FedAvg,FALSE,5,0.1,29,0.1416,0.64627815,0.09098835,0.6536666666666666,0.087840713,0.90901165
FedAvg,FALSE,5,0.1,30,0.1195,0.6598314222222224,0.052348526350568615,0.9291111111111111,0.1605421802403717,0.947651474
FedAvg,FALSE,5,0.1,31,0.1213,0.6606243222222221,0.057480239,0.9261111111111111,0.09616383,0.942519761
FedAvg,FALSE,5,0.1,32,0.1648,0.6564458111111111,0.10939717142595362,0.6541111111111111,0.08787682,0.890602829
FedAvg,FALSE,5,0.1,33,0.1294,0.6565410500000001,0.068857617,0.8907777777777778,0.10469269292798705,0.931142383
FedAvg,FALSE,5,0.1,34,0.1433,0.6571343055555555,0.093232725,0.8066666666666666,0.089298893,0.906767275
FedAvg,FALSE,5,0.1,35,0.1179,0.6536347944444444,0.053707491,0.9178888888888889,0.10635408016788006,0.946292509
FedAvg,FALSE,5,0.1,36,0.1684,0.6398335555555557,0.08628695,0.5225555555555556,0.085802379,0.91371305
FedAvg,FALSE,5,0.1,37,0.142,0.6456777277777778,0.065992218,0.7465555555555555,0.12212699826415711,0.934007782
FedAvg,FALSE,5,0.1,38,0.1363,0.6552696722222222,0.078799779,0.32122222222222224,0.081041684,0.921200221
FedAvg,FALSE,5,0.1,39,0.1506,0.6518989611111111,0.10588611765473918,0.5533333333333333,0.079160706,0.894113882
FedAvg,FALSE,5,0.1,40,0.1457,0.6453546222222222,0.070700034,0.7173333333333334,0.083540373,0.929299966
FedAvg,FALSE,5,0.1,41,0.161,0.6517126,0.11434502988779642,0.5942222222222222,0.082829972,0.88565497
FedAvg,FALSE,5,0.1,42,0.1571,0.6577440555555556,0.10163475837403983,0.7188888888888889,0.083645766,0.898365242
FedAvg,FALSE,5,0.1,43,0.1283,0.6573367277777779,0.072342093,0.857,0.092299408,0.927657907
FedAvg,FALSE,5,0.1,44,0.1266,0.6580146444444445,0.065481559,0.9032222222222223,0.11864382042150738,0.934518441
FedAvg,FALSE,5,0.1,45,0.1349,0.6592823166666667,0.081057654,0.8387777777777777,0.091232099,0.918942346
FedAvg,FALSE,5,0.1,46,0.1756,0.6579453500000001,0.11827729620143579,0.4231111111111111,0.059462836,0.881722704
FedAvg,FALSE,5,0.1,47,0.1262,0.6576380611111111,0.061475188,0.9051111111111111,0.095019246,0.938524812
FedAvg,FALSE,5,0.1,48,0.1497,0.6631702888888888,0.094176918,0.7298888888888889,0.084385638,0.905823082
FedAvg,FALSE,5,0.1,49,0.1427,0.6595216277777778,0.084255594,0.8386666666666667,0.091225526,0.915744406
FedAvg,FALSE,5,0.1,50,0.1706,0.6555901722222222,0.11751630811132081,0.6166666666666667,0.07628866,0.882483692
FedAvg,FALSE,5,0.1,51,0.1286,0.66091045,0.068672891,0.8971111111111111,0.10508505459893536,0.931327109
FedAvg,FALSE,5,0.1,52,0.1661,0.6517014555555556,0.10571261528463897,0.5175555555555555,0.075787898,0.894287385
FedAvg,FALSE,5,0.1,53,0.1612,0.6573950944444443,0.10705042123894346,0.7093333333333334,0.08299532,0.892949579
FedAvg,FALSE,5,0.1,54,0.1625,0.6639793666666667,0.12051170296672402,0.6692222222222223,0.08909302,0.879488297
FedAvg,FALSE,5,0.1,55,0.1295,0.6619043277777777,0.071373367,0.9035555555555556,0.10548161984071394,0.928626633
FedAvg,FALSE,5,0.1,56,0.1754,0.6583206722222222,0.14212139149426023,0.5442222222222223,0.070484962,0.857878609
FedAvg,FALSE,5,0.1,57,0.1369,0.6583413833333334,0.072518494,0.8434444444444444,0.091507444,0.927481506
FedAvg,FALSE,5,0.1,58,0.1483,0.6566139944444445,0.09898645,0.7738888888888888,0.10906670842467898,0.90101355
